firstName,lastName,position,team,playerId,birthdate,points,lower,upper,sdPts,positionRank,dropoff,tier,vor,overallRank,adp,aav,adpDiff,exp,ecrPosition,sdRank,ecrRank,risk
Scooby,Wright,LB,ARI,2556382,8/28/94,0,0,0,,147,0,41,-7,964,,0.21,,1,,,,
Trevor,Bates,LB,NE,2556378,8/28/93,0,0,0,,147,0,41,-7,964,,0.2,,1,,,,
Tyrell,Adams,LB,OAK,2553898,4/11/92,0,0,0,,147,0,41,-7,964,,0.31,,1,,,,
Anthony,Chickillo,LB,PIT,2552266,12/10/92,0,0,0,,147,0,41,-7,964,,0.37,,2,,,,
Bryce,Hager,LB,LAR,2552307,5/4/92,0,0,0,,147,0,41,-7,964,,0.15,,2,,,,
Cameron,Lynch,LB,TB,2553774,8/4/93,0,0,0,,147,0,41,-7,964,,0.19,,2,,,,
D.J.,Alexander,LB,SEA,2553442,9/30/91,0,0,0,,147,0,41,-7,964,,0.33,,2,,,,
David,Mayo,LB,CAR,2553441,8/18/93,0,0,0,,147,0,41,-7,964,,0.16,,2,,,,
Edmond,Robinson,LB,MIN,2552441,2/23/92,0,0,0,,147,0,41,-7,964,,0.32,,2,,,,
Eli,Harold,LB,SF,2552494,1/20/94,0,0,0,,147,0,41,-7,964,,0.26,,2,,,,
Freddie,Bishop,LB,NYJ,2542053,2/25/90,0,0,0,,147,0,41,-7,964,,0.18,,2,,,,
Hayes,Pullard,LB,JAC,2552313,4/18/92,0,0,0,,147,0,41,-7,964,,0.16,,2,,,,
Houston,Bates,LB,WAS,2553915,12/20/91,0,0,0,,147,0,41,-7,964,,,,2,,,,
John,Timu,LB,CHI,2553610,8/27/92,0,0,0,,147,0,41,-7,964,,0.15,,2,,,,
Jonathan,Anderson,LB,CHI,2553488,10/27/91,0,0,0,,147,0,41,-7,964,,0.11,,2,,,,
Justin,March,LB,KC,2553815,7/5/93,0,0,0,,147,0,41,-7,964,,0.14,,2,,,,
Mark,Nzeocha,LB,DAL,2552684,1/1/90,0,0,0,,147,0,41,-7,964,,0.16,,2,,,,
Martrell,Spaight,LB,WAS,2552316,8/5/93,0,0,0,,147,0,41,-7,964,,0.21,,2,,,,
Nate,Orchard,LB,CLE,2552299,1/5/93,0,0,0,,147,0,41,-7,964,,0.16,,2,,,,
Neville,Hewitt,LB,MIA,2553657,4/6/93,0,0,0,,147,0,41,-7,964,,0.24,,2,,,,
Nick,Dzubnar,LB,LAC,2553877,8/15/91,0,0,0,,147,0,41,-7,964,,0.24,,2,,,,
Paul,Dawson,LB,CIN,2552318,1/13/93,0,0,0,,147,0,41,-7,964,,0.15,,2,,,,
Thurston,Armbrister,LB,DET,2553633,12/25/92,0,0,0,,147,0,41,-7,964,,0.12,,2,,,,
Zach,Vigil,LB,WAS,2553687,3/28/91,0,0,0,,147,0,41,-7,964,,0.13,,2,,,,
Zaire,Anderson,LB,DEN,2553489,8/18/92,0,0,0,,147,0,41,-7,964,,0.14,,2,,,,
Aaron,Lynch,LB,SF,2543650,3/8/93,0,0,0,,147,0,41,-7,964,,0.33,,3,,,,
Adarius,Glanton,LB,TB,2550565,9/21/90,0,0,0,,147,0,41,-7,964,,0.11,,3,,,,
Brandon,Copeland,LB,FA,2541695,7/2/91,0,0,0,,147,0,41,-7,964,,0.11,,3,,,,
Brock,Coyle,LB,SF,2550285,10/12/90,0,0,0,,147,0,41,-7,964,,0.2,,3,,,,
Carl,Bradford,LB,BUF,2543552,8/15/92,0,0,0,,147,0,41,-7,964,,0.78,,3,,,,
Chris,McCain,LB,LAC,2550628,11/21/91,0,0,0,,147,0,41,-7,964,,0.15,,3,,,,
Christian,Jones,LB,CHI,2550572,2/18/91,0,0,0,,147,0,41,-7,964,,0.21,,3,,,,
Eric,Pinkins,LB,NYG,2549978,4/7/91,0,0,0,,147,0,41,-7,964,,0.15,,3,,,,
IK,Enemkpali,LB,OAK,2543598,7/3/91,0,0,0,,147,0,41,-7,964,,0.38,,3,,,,
Jayrone,Elliott,LB,GB,2550196,11/11/91,0,0,0,,147,0,41,-7,964,,0.22,,3,,,,
Kareem,Martin,LB,ARI,2543738,2/19/92,0,0,0,,147,0,41,-7,964,,0.19,,3,,,,
Kevin,Pierre-Louis,LB,KC,2543563,10/7/91,0,0,0,,147,0,41,-7,964,,0.18,,3,,,,
Marquis,Flowers,LB,NE,2549896,2/16/92,0,0,0,,147,0,41,-7,964,,0.14,,3,,,,
Max,Bullough,LB,FA,2550547,2/11/92,0,0,0,,147,0,41,-7,964,,0.52,,3,,,,
Shaq,Barrett,LB,DEN,2550541,11/17/92,0,0,0,,147,0,41,-7,964,,0.32,,3,,,,
Trent,Murphy,LB,WAS,2543503,12/20/90,0,0,0,,147,0,41,-7,964,,0.39,,3,,,,
Arthur,Brown,LB,FA,2539245,6/17/90,0,0,0,,147,0,41,-7,964,,0.13,,4,,,,
Corey,Lemonier,LB,NYJ,2540172,11/19/91,0,0,0,,147,0,41,-7,964,,0.13,,4,,,,
Cornellius,Carradine,LB,SF,2539224,2/18/89,0,0,0,,147,0,41,-7,964,,0.13,,4,,,,
Daren,Bates,LB,TEN,2541539,11/27/90,0,0,0,,147,0,41,-7,964,,0.06,,4,,,,
David,Bass,LB,SEA,2540277,9/11/90,0,0,0,,147,0,41,-7,964,,0.15,,4,,,,
Gerald,Rivers,LB,FA,2541795,6/22/90,0,0,0,,147,0,41,-7,964,,0.34,,4,,,,
Jon,Bostic,LB,IND,2539978,5/5/91,0,0,0,,147,0,41,-7,964,,0.36,,4,,,,
Josh,Martin,LB,NYJ,2541864,11/7/91,0,0,0,,147,0,41,-7,964,,0.09,,4,,,,
Josh,McNary,LB,JAC,2541174,4/10/88,0,0,0,,147,0,41,-7,964,,0,,4,,,,
LaRoy,Reynolds,LB,ATL,2541741,11/3/90,0,0,0,,147,0,41,-7,964,,0.08,,4,,,,
Lavar,Edwards,LB,FA,2539938,4/29/90,0,0,0,,147,0,41,-7,964,,,,4,,,,
Lerentee,McCray,LB,JAC,2539662,8/26/90,0,0,0,,147,0,41,-7,964,,0.09,,4,,,,
Michael,Mauti,LB,NO,2539294,1/19/90,0,0,0,,147,0,41,-7,964,,0.13,,4,,,,
Mike,Catapano,LB,HOU,2541140,8/17/90,0,0,0,,147,0,41,-7,964,,,,4,,,,
Nate,Palmer,LB,TEN,2541315,9/23/89,0,0,0,,147,0,41,-7,964,,0.17,,4,,,,
Ray-Ray,Armstrong,LB,SF,2541792,5/6/89,0,0,0,,147,0,41,-7,964,,0.22,,4,,,,
Sam,Barrington,LB,BUF,2540280,10/5/90,0,0,0,,147,0,41,-7,964,,0.17,,4,,,,
Sio,Moore,LB,HOU,2539220,5/2/90,0,0,0,,147,0,41,-7,964,,0.52,,4,,,,
Terence,Garvin,LB,SEA,2541777,1/1/91,0,0,0,,147,0,41,-7,964,,0.11,,4,,,,
Tourek,Williams,LB,FA,2539934,6/9/91,0,0,0,,147,0,41,-7,964,,,,4,,,,
Zaviar,Gooden,LB,ARI,2539264,1/1/90,0,0,0,,147,0,41,-7,964,,0.04,,4,,,,
Audie,Cole,LB,NO,2532814,6/1/89,0,0,0,,147,0,41,-7,964,,0.09,,5,,,,
Cam,Johnson,LB,FA,2533452,5/24/90,0,0,0,,147,0,42,-7,964,,0.22,,5,,,,
Julian,Stanford,LB,NYJ,2535867,9/2/90,0,0,0,,147,0,41,-7,964,,0.14,,5,,,,
Kyle,Wilber,LB,DAL,2532974,4/26/89,0,0,0,,147,0,41,-7,964,,0.05,,5,,,,
Najee,Goode,LB,PHI,2533016,6/4/89,0,0,0,,147,0,41,-7,964,,0.12,,5,,,,
Steven,Johnson,LB,PIT,2535514,3/28/88,0,0,0,,147,0,41,-7,964,,0.04,,5,,,,
Tank,Carder,LB,CLE,2533029,1/18/89,0,0,0,,147,0,41,-7,964,,0.29,,5,,,,
Akeem,Ayers,LB,IND,2495491,7/10/89,0,0,0,,147,0,41,-7,964,,0.17,,6,,,,
Akeem,Dent,LB,JAC,2495276,9/27/87,0,0,0,,147,0,41,-7,964,,0.08,,6,,,,
Andrew,Gachkar,LB,JAC,2499275,11/4/88,0,0,0,,147,0,41,-7,964,,0.13,,6,,,,
Ben,Jacobs,LB,CAR,2531080,4/17/88,0,0,0,,147,0,41,-7,964,,0.12,,6,,,,
Bruce,Carter,LB,NYJ,2495136,2/19/88,0,0,0,,147,0,41,-7,964,,0.15,,6,,,,
Chris,Carter,LB,WAS,2508126,4/6/89,0,0,0,,147,0,41,-7,964,,0.07,,6,,,,
J.T.,Thomas,LB,NYG,2508132,8/15/88,0,0,0,,147,0,41,-7,964,,0.15,,6,,,,
Jonathan,Freeny,LB,NE,2530765,6/15/89,0,0,0,,147,0,41,-7,964,,0.16,,6,,,,
Josh,Bynes,LB,ARI,2530491,8/24/89,0,0,0,,147,0,41,-7,964,,0.15,,6,,,,
Kelvin,Sheppard,LB,CHI,2495229,1/2/88,0,0,0,,147,0,41,-7,964,,0.25,,6,,,,
Malcolm,Smith,LB,SF,2499278,7/5/89,0,0,0,,147,0,41,-7,964,,0.92,,6,,,,
Mark,Herzlich,LB,NYG,2495164,9/1/87,0,0,0,,147,0,41,-7,964,,0.15,,6,,,,
Michael,Morgan,LB,SEA,2530790,1/16/88,0,0,0,,147,0,41,-7,964,,0.02,,6,,,,
Nick,Bellore,LB,DET,2495262,5/12/89,0,0,0,,147,0,41,-7,964,,0.37,,6,,,,
Sam,Acho,LB,CHI,2495101,9/6/88,0,0,0,,147,0,41,-7,964,,0.28,,6,,,,
Spencer,Paysinger,LB,NYJ,2530855,6/28/88,0,0,0,,147,0,41,-7,964,,0.16,,6,,,,
Arthur,Moats,LB,PIT,496825,3/14/88,0,0,0,,147,0,41,-7,964,,0.16,,7,,,,
Brandon,Spikes,LB,FA,496953,9/3/87,0,0,0,,147,0,41,-7,964,,0.13,,7,,,,
Daryl,Washington,LB,FA,496959,10/9/86,0,0,0,,147,0,41,-7,964,,0.44,,7,,,,
Dekoda,Watson,LB,SF,496961,3/3/88,0,0,0,,147,0,41,-7,964,,0.1,,7,,,,
Donald,Butler,LB,FA,496903,10/17/88,0,0,0,,147,0,41,-7,964,,0.13,,7,,,,
Frank,Zombo,LB,KC,2507948,3/5/87,0,0,0,,147,0,41,-7,964,,0.09,,7,,,,
Junior,Galette,LB,WAS,496782,3/27/88,0,0,0,,147,0,41,-7,964,,0.23,,7,,,,
Lamarr,Houston,LB,CHI,496794,6/24/87,0,0,0,,147,0,41,-7,964,,0.25,,7,,,,
Perry,Riley,LB,FA,496949,5/3/88,0,0,0,,147,0,41,-7,964,,0.43,,7,,,,
Rolando,McClain,LB,FA,496941,7/14/88,0,0,0,,147,0,41,-7,964,,0.18,,7,,,,
Sean,Weatherspoon,LB,FA,496963,12/29/87,0,0,0,,147,0,41,-7,964,,0.34,,7,,,,
Dan,Skuta,LB,CHI,2507673,4/21/86,0,0,0,,147,0,41,-7,964,,0.1,,8,,,,
Dannell,Ellerbe,LB,NO,79844,11/29/85,0,0,0,,147,0,41,-7,964,,0.42,,8,,,,
DeAndre,Levy,LB,FA,71365,3/26/87,0,0,0,,147,0,41,-7,964,,0.38,,8,,,,
Ramon,Humber,LB,BUF,2507644,8/10/87,0,0,0,,147,0,41,-7,964,,0.22,,8,,,,
Erik,Walden,LB,TEN,2507488,8/21/85,0,0,0,,147,0,41,-7,964,,0.22,,9,,,,
Philip,Wheeler,LB,ARI,330,12/12/84,0,0,0,,147,0,41,-7,964,,0.05,,9,,,,
Justin,Durant,LB,DAL,2495597,11/21/85,0,0,0,,147,0,41,-7,964,,0.27,,10,,,,
Ahmad,Brooks,LB,FA,2507010,3/14/84,0,0,0,,147,0,41,-7,964,,0.26,,11,,,,
DQwell,Jackson,LB,FA,2506889,9/26/83,0,0,0,,147,0,41,-7,964,,0.3,,11,,,,
Elvis,Dumervil,LB,SF,2495832,1/19/84,0,0,0,,147,0,41,-7,964,,0.3,,11,,,,
Rob,Ninkovich,LB,FA,2495920,2/1/84,0,0,0,,147,0,41,-7,964,,0.5,,11,,,,
Stephen,Tulloch,LB,FA,2506921,1/1/85,0,0,0,,147,0,41,-7,964,,0.03,,11,,,,
Trent,Cole,LB,FA,2506482,10/5/82,0,0,0,,147,0,41,-7,964,,0.06,,12,,,,
Daryl,Smith,LB,FA,2506029,3/14/82,0,0,0,,147,0,41,-7,964,,0,,13,,,,
Josh,Mauga,LB,FA,79605,6/20/87,0,0,0,,147,0,41,-7,964,,0.13,,2017,,,,
Blake,Bell,TE,SF,2552478,8/7/91,2.982845,-0.122,6.2444075,3.265853196,110,0.15212,21,-7.017155,1121,,0.16,,2,,,,3.38345471
Michael,Campanaro,WR,BAL,2550163,1/25/91,25.94020524,3.457186,55.095144,29.25166375,125,0.642530667,20,-7.059794762,1122,,0.29,,3,,,,9.123574463
Sean,McGrath,TE,LAC,2535943,12/3/87,2.8445,0.944256,4.812448,2.07512176,111,0.037025,22,-7.1555,1123,,0.13,,5,,,,2.919767987
Demarcus,Lawrence,DL,DAL,2543490,4/2/92,85.15,85.15,85.15,,11,2.0375,7,-7.175,1124,,0.68,,3,,,,
Matt,LaCosse,TE,NYG,2553667,9/21/92,2.81695,0,5.77826,3.266054033,112,0.07124,22,-7.18305,1125,,0.16,,2,,,,3.383532919
Cole,Wick,TE,DET,2556708,11/30/93,2.798,0,6.2756,3.201946595,113,0.20579,22,-7.202,1126,,0.22,,1,,,,3.358568626
James,OShaughnessy,TE,NE,2553318,1/14/92,2.69342,-0.13,5.60435,2.880942869,114,0.20702,22,-7.30658,1127,,0.18,,2,,,,3.233565489
Matt,Cassel,QB,TEN,2506562,5/17/82,5.686330952,0.5314,10.64166667,4.454853874,56,1.356153452,25,-7.313669048,1128,,0.2,,12,,,,4.035252381
Jalin,Marshall,WR,NYJ,2556606,7/21/95,25.63756714,5.2668,39.504092,15.90287169,126,0.779916143,20,-7.362432857,1129,,0.25,,1,118.5,13.9,263,6.249758041
Garrett,Graham,TE,FA,497234,8/4/86,2.491,0.4982,4.4838,3.522805984,115,0.0351025,22,-7.509,1130,,0.21,,7,,,,3.483515557
D.J.,Tialavea,TE,ATL,2550406,7/27/91,2.4818,0,6.94904,4.9636,116,0.085235833,22,-7.5182,1131,,0.17,,2017,,,,4.044579988
Andre,Williams,RB,LAC,2543565,8/28/92,20.48009167,3.7497,35.97965,17.39999916,96,0.554816905,22,-7.519908333,1132,,0.16,,3,,,,6.965172457
Ryan,Hewitt,TE,CIN,2550206,1/24/91,2.429995,0.7452,4.155096,1.875427318,117,0.099695,22,-7.570005,1133,,0.11,,3,,,,2.842004304
Matt,Lengel,TE,NE,2553554,12/27/90,2.363133333,0.1,4.46018,2.704499962,118,0.0904,23,-7.636866667,1134,,0.14,,2,,,,3.164856264
Asante,Cleveland,TE,LAC,2550454,3/21/92,2.297466667,0,4.93468,3.389498979,119,0.160325,23,-7.702533333,1135,,0.07,,3,,,,3.431604029
Brandon,Bostick,TE,FA,2536342,5/3/89,2.248,0.9448,2.1032,1.023890619,120,0.249817,23,-7.752,1136,,0.07,,5,,,,2.510404542
Kerwynn,Williams,RB,ARI,2539980,6/9/91,20.15508286,5.69284,30.79580533,12.4315227,97,0.596135238,22,-7.844917143,1137,,0.31,,4,89.1,12.4,238,6.259432925
Kevin,Hogan,QB,CLE,2555263,10/20/92,5.133688333,-0.136666667,10.86289833,5.782877105,57,1.823839333,25,-7.866311667,1138,,0.14,,1,,,,4.200101711
Clay,Harbor,TE,NO,497242,7/2/87,2.026283333,-0.16,4.29468,2.299272668,121,0.172642,23,-7.973716667,1139,,0.1,,7,,,,3.007055344
Hakeem,Valles,TE,ARI,2556453,11/23/92,1.970082667,-0.056,4.925944,2.705543241,122,0.300422667,23,-8.029917333,1140,,0.14,,1,,,,3.165262531
Brian,Quick,WR,WAS,2532933,6/5/89,24.957782,7.271,47.24647,20.23914734,127,0.204510571,20,-8.042218,1141,,0.32,,5,105.7,17.7,251.3,7.282078429
Corey,Brown,WR,BUF,2550546,12/16/91,24.75752,8.438910667,43.54062,19.35620507,128,0.460781905,20,-8.24248,1142,,0.37,,3,,,,7.003148642
Ricardo,Louis,WR,CLE,2555473,3/23/94,24.74902286,11.21782133,35.65472,11.01020237,129,1.053642857,20,-8.250977143,1143,,0.33,,1,,,,5.214744466
Khari,Lee,TE,DET,2553552,1/16/92,1.7372,0,4.31,2.348788879,123,0.149538,23,-8.2628,1144,,,,2,,,,3.026337618
Javorius,Allen,RB,BAL,2552631,8/27/91,19.69546667,6.238466667,30.37592,13.09172402,98,0.392585714,22,-8.304533333,1145,,0.47,,2,79.3,9.4,238.3,5.661191223
Derek,Carrier,TE,WAS,2534241,7/25/90,1.60212,-0.1,4.0393,2.059507826,124,0.032568,23,-8.39788,1146,,0.1,,5,,,,2.913687713
Brandon,Williams,TE,IND,2539645,10/12/87,1.573204,-0.168,3.333592,1.760981482,125,0.111234,23,-8.426796,1147,,0.16,,5,,,,2.797437568
Cory,Harkey,TE,LAR,2533353,6/17/90,1.5659,0.166,3.05696,1.73418113,126,0.53018,23,-8.4341,1148,,0.12,,5,,,,2.787001153
Andre,Ellington,RB,ARI,2539217,2/3/89,19.42242857,0.901,34.9128,13.88312864,99,0.407361905,22,-8.577571429,1149,,0.47,,4,84.8,8.1,261.9,5.463927743
Phillip,Supernaw,TE,TEN,2535535,1/30/90,1.35804,0,2.6051,1.276004592,127,1.00134,23,-8.64196,1150,,0.12,,5,,,,2.60858109
Mike,Tolbert,RB,BUF,2507428,11/23/85,19.18333333,0.272,28.29517333,14.17995132,100,0.410075714,22,-8.816666667,1151,,0.16,,9,,,,6.175327682
Cameron,Jordan,DL,NO,2495184,7/10/89,83.45,75.41,91.49,14.2128463,12,1.875,7,-8.875,1152,,1.76,,6,,,,4.964038617
Chris,Johnson,RB,ARI,262,9/23/85,18.8468,4.06848,25.97408,10.85888546,101,0.917620381,22,-9.1532,1153,,0.33,,9,82.6,9.4,242.2,5.387345001
Chad,Williams,WR,ARI,2558208,10/19/94,23.84445333,15.86184,30.3744,7.331852438,130,1.22169,20,-9.155546667,1154,,0.96,,0,101.4,16.8,250.1,5.764711886
Chris,Gragg,TE,NYJ,2539202,6/30/90,0.7134,0.018,1.15944,0.799050737,128,0.7134,24,-9.2866,1155,,1.09,,4,,,,2.422848889
Dwayne,Washington,RB,DET,2556118,4/24/94,18.69971524,3.644666667,37.91676,16.53833997,102,2.042633238,22,-9.300284762,1156,,0.6,,1,90.5,18.5,246.2,8.144177474
Justin,Hunter,WR,PIT,2540151,5/20/91,23.54630667,3.723933333,43.011,20.94901346,131,1.906301429,21,-9.453693333,1157,,0.4,,4,,,,7.344459959
Jacoby,Brissett,QB,NE,2555261,12/11/92,3.526666667,0,7.406,5.29,58,0.516628,26,-9.473333333,1158,,0.5,,1,,,,4.138920205
Muhammad,Wilkerson,DL,NYJ,2495490,10/22/89,82.775,78.595,86.955,7.389265863,13,2.9,8,-9.55,1159,,1.48,,6,,,,3.865850799
Brett,Hundley,QB,GB,2552588,6/15/93,3.093031333,0,6.573516,3.308877401,59,0.187393667,26,-9.906968667,1160,,0.44,,2,,,,3.893000762
Cethan,Carter,TE,CIN,2558929,9/5/93,0,0,0,,129,0,24,-10,1161,,0.16,,0,,,,
Jacob,Hollister,TE,NE,2558956,11/18/93,0,0,0,,129,0,24,-10,1161,,0.23,,0,,,,
Taylor,McNamara,TE,CLE,2559214,8/12/94,0,0,0,,129,0,24,-10,1161,,0.11,,0,,,,
Ricky,Seals-Jones,TE,ARI,2559248,3/15/95,0,0,0,0,129,,24,-10,1161,,0.13,,0,,,,2.111687861
Bryce,Williams,TE,FA,2556709,2/24/93,0,0,0,,129,0,24,-10,1161,,0.04,,1,,,,
Darrell,Daniels,TE,IND,2558886,11/22/94,0,0,0,,129,0,24,-10,1161,,0.16,,1,,,,
Henry,Krieger-Coble,TE,IND,2556580,6/12/92,0,0,0,,129,0,24,-10,1161,,0.34,,1,,,,
Nick,Truesdell,TE,MIN,2558783,3/14/90,0,0,0,0,129,0,24,-10,1161,,,,1,,,,2.111687861
Thomas,Duarte,TE,MIA,2555483,3/30/95,0,0,0,0,129,0,24,-10,1161,,0.6,,1,,,,2.111687861
Darren,Waller,TE,BAL,2552408,9/13/92,0,0,0,0,129,0,24,-10,1161,,0.2,,2,,,,2.111687861
Gabe,Holmes,TE,OAK,2553658,3/29/91,0,0,0,0,129,0,24,-10,1161,,0.14,,2,,,,2.111687861
Gerald,Christian,TE,ARI,2552462,8/26/91,0,0,0,0,129,0,24,-10,1161,,,,2,,,,2.111687861
Kennard,Backman,TE,FA,2553292,2/26/93,0,0,0,0,129,0,24,-10,1161,,4.8,,2,,,,2.111687861
Justin,Perillo,TE,FA,2550243,1/5/91,0,0,0,0,129,0,24,-10,1161,,1.43,,3,,,,2.111687861
Tim,Wright,TE,FA,2541768,4/7/90,0,0,0,,129,0,24,-10,1161,,0.08,,4,,,,
Dominique,Jones,TE,FA,2535724,8/15/87,0,0,0,,129,0,24,-10,1161,,,,5,,,,
Ladarius,Green,TE,FA,2532853,5/29/90,0,0,0,0,129,0,24,-10,1161,,1.08,,5,41.2,7.3,218.6,4.277172292
Orson,Charles,TE,KC,2533047,1/27/91,0,0,0,0,129,0,24,-10,1161,,0.14,,5,,,,2.111687861
Rob,Housler,TE,FA,2508112,3/17/88,0,0,0,,129,0,24,-10,1161,,0.17,,6,,,,
Dennis,Pitta,TE,FA,497254,6/29/85,0,0,0,0,129,0,24,-10,1161,,1.22,,7,,,,2.111687861
Jeff,Cumberland,TE,LAC,2507883,5/2/87,0,0,0,0,129,0,24,-10,1161,,0.13,,7,,,,2.111687861
Jim,Dray,TE,FA,497226,12/31/86,0,0,0,0,129,0,24,-10,1161,,0.06,,7,,,,2.111687861
Brandon,Myers,TE,FA,89766,9/4/85,0,0,0,0,129,0,24,-10,1161,,0.14,,8,,,,2.111687861
Gary,Barnidge,TE,FA,1060,9/22/85,0,0,0,0,129,0,25,-10,1161,,0.62,,9,41.5,11,250,5.606879926
Kellen,Davis,TE,FA,2507486,10/11/85,0,0,0,0,129,0,24,-10,1161,,,,9,,,,2.111687861
Clark,Harris,TE,CIN,2495620,7/10/84,0,0,0,0,129,0,24,-10,1161,,0.03,,10,,,,2.111687861
Nick,Foles,QB,PHI,2532842,1/20/89,2.927046,0.4864,6.323072,3.23327105,60,0.07267425,26,-10.072954,1187,,0.26,,5,,,,3.883615643
Brandon,Weeden,QB,HOU,2532970,10/14/83,2.884229333,-0.01,7.997412,5.009219336,61,0.061296917,26,-10.11577067,1188,,0.2,,5,,,,4.104066519
Kellen,Clemens,QB,LAC,2506895,6/6/83,2.824514167,0.72407,5.008827,2.407872765,62,0.017913833,26,-10.17548583,1189,,0.19,,11,,,,3.781157831
Trevone,Boykin,QB,SEA,2556477,8/22/93,2.821350667,0,6.175548,3.093929198,63,0.243849,26,-10.17864933,1190,,0.18,,1,,,,3.86631895
Geno,Smith,QB,NYG,2539335,10/10/90,2.79185,0.1696,5.82642,2.824767646,64,0.546206667,26,-10.20815,1191,,0.29,,4,,,,3.83290756
AJ,McCarron,QB,CIN,2543497,9/13/90,2.363153333,0,5.751876667,2.944355332,65,0.252474167,26,-10.63684667,1192,,0.64,,3,,,,3.847752142
Matt,Asiata,RB,DET,2495258,7/24/87,17.158644,3.1288,36.328772,19.46668646,103,1.038829,22,-10.841356,1193,,0.43,,6,,,,7.472109697
Colt,McCoy,QB,WAS,497123,9/5/86,2.128133333,0,5.307566667,2.827837935,66,0.0403575,26,-10.87186667,1194,,0.55,,7,,,,3.833288679
T.J.,Yates,QB,BUF,2508123,5/28/87,2.093225,0,4.97094,3.598710336,67,0.083762667,26,-10.906775,1195,,0.13,,6,,,,3.928978119
Cardale,Jones,QB,LAC,2555426,9/29/92,2.082326667,-0.086333333,4.257392,2.476994387,68,0.164691833,26,-10.91767333,1196,,0.48,,1,,,,3.789737992
Jake,Rudock,QB,DET,2556232,1/21/93,1.936598,0,3.687614,1.847854246,69,0.123132167,26,-11.063402,1197,,0.19,,1,,,,3.711641971
Kellen,Moore,QB,DAL,2532917,7/12/89,1.898671667,0,4.603415,2.196683906,70,0.202375,26,-11.10132833,1198,,0.2,,5,,,,3.754942671
Matt,Schaub,QB,ATL,2505982,6/25/81,1.72826,0,3.79938,1.860218328,71,0.132150833,27,-11.27174,1199,,0.38,,13,,,,3.713176741
Aldrick,Robinson,WR,SF,2495331,9/24/88,21.69922,1.404,30.9249,14.17768628,132,1.006699762,21,-11.30078,1200,,0.29,,6,102.7,14.6,246.5,6.169500417
Chase,Daniel,QB,NO,81284,10/7/86,1.664333333,0,2.50242,1.441405602,72,0.1676625,28,-11.33566667,1201,,0.3,,8,,,,3.661188948
Bennie,Fowler,WR,DEN,2550198,6/10/91,21.58079048,8.329506667,37.34378667,14.5866067,133,1.952271905,21,-11.41920952,1202,,0.29,,3,,,,5.981106121
Ryan,Mallett,QB,BAL,2495443,6/5/88,1.527885,0,3.457038333,1.821363129,73,0.341979167,28,-11.472115,1203,,0.24,,6,,,,3.708353593
Connor,Cook,QB,OAK,2555332,1/29/93,1.465456667,0,3.109666667,1.590827287,74,0.583279167,28,-11.53454333,1204,,0.38,,1,,,,3.679736865
Cameron,Artis-Payne,RB,CAR,2552375,6/23/90,16.15552,0.4331,27.0152,12.24817379,104,0.1131,22,-11.84448,1205,,0.65,,2,94.5,13.9,266.1,6.576552128
Fozzy,Whittaker,RB,CAR,2540037,2/22/89,16.08411,5.7743,28.98053,11.12354077,105,0.217515833,22,-11.91589,1206,,0.24,,5,,,,5.425621461
Fletcher,Cox,DL,PHI,2533051,12/13/90,80.375,78.275,82.475,3.712310601,14,1.5,9,-11.95,1207,,1.51,,5,,,,3.274081198
Brian,Hill,RB,ATL,2558112,11/9/95,16.00073,7.1918,26.66619,10.66171814,106,0.656734167,22,-11.99927,1208,,0.9,,0,,,,5.312341098
Garrett,Grayson,QB,NO,2552371,5/29/91,0.906355,-0.07,2.607794,1.879967786,75,0.164521667,28,-12.093645,1209,,0.6,,2,,,,3.715628268
Blaine,Gabbert,QB,ARI,2495441,10/15/89,0.858,0,1.716,0.939891909,76,0.495666667,29,-12.142,1210,,0.19,,6,,,,3.598935371
Matthew,Dayes,RB,CLE,2557987,9/3/95,15.73245833,3.74132,29.77580333,14.45538991,107,0.831733571,22,-12.26754167,1211,,0.27,,0,,,,6.242889949
C.J.,Beathard,QB,SF,2557922,11/16/93,0.625666667,0,0.9385,0.541843228,77,0.554716667,30,-12.37433333,1212,,0.85,,0,,,,3.549525047
Mark,Sanchez,QB,CHI,79858,11/11/86,0.099,0,0.198,0.108449066,78,0.07755,31,-12.901,1213,,0.33,,8,,,,3.49572724
Jadeveon,Clowney,DL,HOU,2543456,2/14/93,79.375,76.675,82.075,4.772970773,15,1.1625,9,-12.95,1214,,1.77,,3,,,,3.444783967
Stephen,Morris,QB,IND,2550376,8/27/92,0.0429,0,0.0858,0.046994595,79,0.0429,32,-12.9571,1215,,0.19,,3,,,,3.488098813
Brad,Kaaya,QB,DET,2558016,9/3/95,0,0,0,0,80,0,32,-13,1216,,0.31,,0,,,,3.48226531
Chad,Kelly,QB,DEN,2557869,3/26/94,0,0,0,0,80,0,32,-13,1216,,0.78,,0,,,,3.48226531
Cooper,Rush,QB,DAL,2559242,11/21/93,0,0,0,0,80,0,32,-13,1216,,0.36,,0,,,,3.48226531
Davis,Webb,QB,NYG,2557897,1/22/95,0,0,0,0,80,0,32,-13,1216,,0.6,,0,,,,3.48226531
Joshua,Dobbs,QB,PIT,2558167,1/26/95,0,0,0,0,80,0,32,-13,1216,,0.76,,0,,,,3.48226531
Trevor,Knight,QB,ARI,2559203,10/3/93,0,0,0,,80,0,32,-13,1216,,0.14,,0,,,,
